category,run,BCM2_I,Nnet,Nnet_err,norm_factor,yield,yield_err,BCM2_Q_mC,comp_livetime,h_esing_Eff,boil_corr,ps_choice,ps_factor,PeakCenterNs,CoinLoNs,CoinHiNs,RandomWindowListNs,rootfile,status,fit_included,fit_excluded_reason
signal,25280,20.201,3075.04,25.2818,0.028388,87.2942,0.717699,35.528,1,0.9985,1.00706,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_25280_-1.root",OK,1,""
signal,25281,20.303,3237.64,25.8087,0.0282006,91.3032,0.72782,35.769,1,0.9984,1.00709,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_25281_-1.root",OK,1,""
signal,25282,10.064,1581.38,16.8053,0.0597647,94.5104,1.00436,16.818,1,0.9984,1.00351,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_25282_-1.root",OK,1,""
signal,25283,10.129,1674.41,17.3228,0.0553597,92.695,0.958983,18.153,1,0.9986,1.00354,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_25283_-1.root",OK,1,""
signal,25309,19.738,3078.11,25.1937,0.0289734,89.1835,0.729947,34.815,1,0.9982,1.00689,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_25309_-1.root",OK,1,""
signal,25310,20.215,859.35,13.2394,0.107475,92.3589,1.4229,9.388,1,0.9981,1.00706,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_25310_-1.root",OK,1,""
signal,25311,19.449,2100.75,20.7751,0.0431607,90.6699,0.89667,23.364,1,0.9984,1.00679,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_25311_-1.root",OK,1,""
signal,25312,10.024,1665.45,17.265,0.0565597,94.1973,0.976502,17.769,1,0.9985,1.0035,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_25312_-1.root",OK,1,""
signal,25313,10.132,1724.93,17.5563,0.0555347,95.7932,0.974986,18.094,1,0.9987,1.00354,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_25313_-1.root",OK,1,""
signal,25314,19.043,1318.31,16.5241,0.0666997,87.9311,1.10215,15.118,1,0.9983,1.00665,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_25314_-1.root",OK,1,""
#FIT,fit_const,fit_const_err,chi2,ndf,chi2_ndf,prob,n_fit_points
#FIT,91.1142,0.283453,91.8972,9,10.2108,6.77159e-16,10
